Año,activa,ag_tech,agricultura_de_precision,bioinsumos,bpa_total,caminos_rurales,capacitacion,certificaciones,cuenta,economia_circular,efic_energ_y_energia_renov,eje_alianza,eje_persona,eje_planeta,eje_prosperidad,geometry,gestion_de_riesgo,id,indic_agro,integ_comunidad,manejo_de_cultivo_int,manejo_ganaderia_integrada,n_explotacion,nutricion_suelo,participacion_grup_asociativo,pasturas_implantadas,plan_pecuario,polinizacion,responsabilidad_social,rotacion_gramineas,sistema_terraza,superficie,superficie_bpa,tecn_pecuaria,tranqueras_abiertas,trazabilidad,centroide_proj,lon,lat,departamen,localidad
2022-01-01,0,No reportado,No reportado,No reportado,6,No reportado,Si,No reportado,340418746675,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4394595.165523216 6578174.121606603),No reportado,bpa2022.3926,No reportado,No reportado,No reportado,No reportado,LA POSTA,Si,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,325.310000,320.000000,Si,No reportado,No reportado,POINT (4394595.137840503 6578174.114764206),-64.102835,-30.930511,COLON,JESUS MARIA
2022-01-01,0,No reportado,No reportado,No reportado,6,No reportado,Si,No reportado,340418746675,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4394595.165523216 6578174.121606603),No reportado,bpa2022.3926,No reportado,No reportado,No reportado,No reportado,LA POSTA,Si,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,325.310000,320.000000,Si,No reportado,No reportado,POINT (4394595.137840503 6578174.114764206),-64.102835,-30.930511,TOTORAL,SINSACATE
2022-01-01,0,No reportado,No reportado,No reportado,6,No reportado,Si,No reportado,130341305854,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4406562.77490667 6532828.027103685),No reportado,bpa2022.3955,No reportado,No reportado,No reportado,No reportado,EL ESCONDIDO,Si,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,266.980000,266.980000,Si,No reportado,No reportado,POINT (4406562.815587333 6532827.995583679),-63.981840,-31.340454,COLON,MONTE CRISTO
2022-01-01,0,No reportado,No reportado,No reportado,6,No reportado,Si,No reportado,130341305854,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4406562.77490667 6532828.027103685),No reportado,bpa2022.3955,No reportado,No reportado,No reportado,No reportado,EL ESCONDIDO,Si,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,266.980000,266.980000,Si,No reportado,No reportado,POINT (4406562.815587333 6532827.995583679),-63.981840,-31.340454,COLON,TEJEDA
2022-01-01,0,No reportado,No reportado,No reportado,6,No reportado,Si,No reportado,130341305854,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4406562.77490667 6532828.027103685),No reportado,bpa2022.3955,No reportado,No reportado,No reportado,No reportado,EL ESCONDIDO,Si,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,266.980000,266.980000,Si,No reportado,No reportado,POINT (4406562.815587333 6532827.995583679),-63.981840,-31.340454,COLON,MI GRANJA
2022-01-01,0,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,130320620008,No reportado,No reportado,No reportado,Si,No,Si,POINT (4393690.395480042 6537503.742664807),No reportado,bpa2022.7303,No reportado,No reportado,Si,No reportado,Sucy,No reportado,No reportado,No reportado,No reportado,No reportado,Si,No reportado,No reportado,4.660000,4.660000,No reportado,No reportado,Si,POINT (4393690.392026762 6537503.747871148),-64.116585,-31.297185,COLON,GUIÑAZU
2022-01-01,0,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,130320620008,No reportado,No reportado,No reportado,Si,No,Si,POINT (4393690.395480042 6537503.742664807),No reportado,bpa2022.7303,No reportado,No reportado,Si,No reportado,Sucy,No reportado,No reportado,No reportado,No reportado,No reportado,Si,No reportado,No reportado,4.660000,4.660000,No reportado,No reportado,Si,POINT (4393690.392026762 6537503.747871148),-64.116585,-31.297185,COLON,VILLA LOS LLANOS
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,250902438005,No reportado,No reportado,No reportado,Si,Si,No,POINT (4420384.922561055 6556395.59164607),No reportado,bpa2022.4581,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,106.980000,106.980000,No reportado,No reportado,No reportado,POINT (4420384.885542846 6556395.599017424),-63.834740,-31.128943,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,170506135721,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4365030.199298939 6631297.382269595),No reportado,bpa2022.7662,No reportado,No reportado,No reportado,No reportado,LA ROSINA,No reportado,Si,Si,No reportado,No reportado,Si,No reportado,No reportado,38.440000,38.000000,Si,No reportado,No reportado,POINT (4365030.161474849 6631297.329980404),-64.405142,-30.448474,ISCHILIN,SAN PEDRO DE TOYOS
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,170506135721,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4365030.199298939 6631297.382269595),No reportado,bpa2022.7662,No reportado,No reportado,No reportado,No reportado,LA ROSINA,No reportado,Si,Si,No reportado,No reportado,Si,No reportado,No reportado,38.440000,38.000000,Si,No reportado,No reportado,POINT (4365030.161474849 6631297.329980404),-64.405142,-30.448474,ISCHILIN,DEAN FUNES
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,250920307333,No reportado,No reportado,No reportado,Si,Si,No,POINT (4420356.531282919 6555745.600139686),No reportado,bpa2022.4670,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,356.860000,356.860000,No reportado,No reportado,No reportado,POINT (4420356.55569243 6555745.62330673),-63.835089,-31.134803,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130319706772,No reportado,No reportado,No reportado,Si,Si,No,POINT (4416774.654112445 6555111.014722664),No reportado,bpa2022.4690,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,72.390000,72.390000,No reportado,No reportado,No reportado,POINT (4416774.679016849 6555111.066148434),-63.872695,-31.140277,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130302561797,No reportado,No reportado,No reportado,Si,Si,No,POINT (4416781.939333213 6553944.230548945),No reportado,bpa2022.4695,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,182.380000,182.380000,No reportado,No reportado,No reportado,POINT (4416781.939336945 6553944.22785775),-63.872715,-31.150800,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,250901231016,No reportado,No reportado,No reportado,Si,Si,No,POINT (4418722.669547827 6553006.736633515),No reportado,bpa2022.4723,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,83.420000,83.420000,No reportado,No reportado,No reportado,POINT (4418722.695980609 6553006.74847915),-63.852440,-31.159391,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,251004600714,No reportado,No reportado,No reportado,Si,Si,No,POINT (4421157.842121033 6541228.509887929),No reportado,bpa2022.4744,No reportado,No reportado,No reportado,No reportado,ESTABLECIMIENTO FLOR DE ESPERANZA II,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,31.580000,31.000000,No reportado,No reportado,No reportado,POINT (4421157.801179979 6541228.502964122),-63.827827,-31.265778,COLON,BLAS DE ROSALES
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,170400717098,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4365865.839569165 6622948.676917955),No reportado,bpa2022.7930,No reportado,No reportado,No reportado,No reportado,EL NUEVO FORTIN,No reportado,Si,Si,No reportado,No reportado,Si,No reportado,No reportado,150.000000,150.000000,Si,No reportado,No reportado,POINT (4365865.862572833 6622948.641846886),-64.397520,-30.523853,ISCHILIN,VILLA COLIMBA
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,170400717098,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4365865.839569165 6622948.676917955),No reportado,bpa2022.7930,No reportado,No reportado,No reportado,No reportado,EL NUEVO FORTIN,No reportado,Si,Si,No reportado,No reportado,Si,No reportado,No reportado,150.000000,150.000000,Si,No reportado,No reportado,POINT (4365865.862572833 6622948.641846886),-64.397520,-30.523853,ISCHILIN,ISCHILIN VIEJO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,170400717098,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4365865.839569165 6622948.676917955),No reportado,bpa2022.7930,No reportado,No reportado,No reportado,No reportado,EL NUEVO FORTIN,No reportado,Si,Si,No reportado,No reportado,Si,No reportado,No reportado,150.000000,150.000000,Si,No reportado,No reportado,POINT (4365865.862572833 6622948.641846886),-64.397520,-30.523853,ISCHILIN,ISCHILIN
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,251002238368,No reportado,No reportado,No reportado,Si,Si,No,POINT (4421371.3460186655 6541081.411254638),No reportado,bpa2022.4825,No reportado,No reportado,No reportado,No reportado,ESTABLECIMIENTO FLOR DE ESPERANZA II,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,7.910000,7.000000,No reportado,No reportado,No reportado,POINT (4421371.324609682 6541081.4590397645),-63.825597,-31.267119,COLON,BLAS DE ROSALES
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,250902438021,No reportado,No reportado,No reportado,Si,Si,No,POINT (4419712.287616717 6556367.107365296),No reportado,bpa2022.4835,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,27.210000,27.210000,No reportado,No reportado,No reportado,POINT (4419712.315480281 6556367.082356251),-63.841794,-31.129154,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130301233494,No reportado,No reportado,No reportado,Si,Si,No,POINT (4417098.7281202255 6555695.928715742),No reportado,bpa2022.4851,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,27.030000,27.030000,No reportado,No reportado,No reportado,POINT (4417098.699414118 6555695.962604434),-63.869249,-31.135025,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,130326051366,No reportado,No reportado,No reportado,No,No,Si,POINT (4411644.805622375 6532998.06653141),No reportado,bpa2022.268,No reportado,No reportado,Si,No reportado,Agroplant,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,7.160000,3.650000,No reportado,No reportado,Si,POINT (4411644.821908002 6532998.034572768),-63.928429,-31.339318,COLON,MONTE CRISTO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,251003813951,No reportado,No reportado,No reportado,Si,No,Si,POINT (4410620.400172669 6535535.0853480995),No reportado,bpa2022.264,No reportado,No reportado,Si,No reportado,QUINTA JOSE LUIS,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,1.690000,1.000000,No reportado,No reportado,Si,POINT (4410620.358072055 6535535.038586616),-63.938965,-31.316361,COLON,MONTE CRISTO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130302891231,No reportado,No reportado,No reportado,Si,Si,No,POINT (4416541.338758537 6555694.091639492),No reportado,bpa2022.4853,No reportado,No reportado,No reportado,No reportado,LONDERO ALDO Y ALBERTO,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,27.060000,27.060000,No reportado,No reportado,No reportado,POINT (4416541.359512793 6555694.054819018),-63.875093,-31.135002,COLON,TINOCO
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130200567103,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4399809.98226617 6571011.103440566),No reportado,bpa2022.5441,No reportado,No reportado,Si,No reportado,Quinta  Nemesio,No reportado,No reportado,No reportado,No reportado,No reportado,Si,Si,No reportado,7.240000,7.240000,No reportado,No reportado,No reportado,POINT (4399809.986909035 6571011.145245699),-64.048987,-30.995562,COLON,COLONIA CAROYA
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130200567103,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4399809.98226617 6571011.103440566),No reportado,bpa2022.5441,No reportado,No reportado,Si,No reportado,Quinta  Nemesio,No reportado,No reportado,No reportado,No reportado,No reportado,Si,Si,No reportado,7.240000,7.240000,No reportado,No reportado,No reportado,POINT (4399809.986909035 6571011.145245699),-64.048987,-30.995562,COLON,JESUS MARIA
2022-01-01,0,No reportado,No reportado,No reportado,3,No reportado,Si,No reportado,251040171170,No reportado,No reportado,No reportado,Si,Si,No,POINT (4420396.171227667 6545114.854026999),No reportado,bpa2022.4948,No reportado,No reportado,No reportado,No reportado,El Onelio,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.090000,4.000000,No reportado,No reportado,No reportado,POINT (4420396.133692644 6545114.871121411),-63.835515,-31.230678,COLON,BLAS DE ROSALES
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,110120036343,No reportado,No reportado,No reportado,Si,No,Si,POINT (4395968.47473966 6531032.973186823),No reportado,bpa2022.7078,No reportado,No reportado,Si,No reportado,CHACRA FIGUEROA BLANCA,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,14.240000,14.000000,No reportado,No reportado,Si,POINT (4395968.473848053 6531032.954977077),-64.093336,-31.355741,COLON,MALVINAS ARGENTINAS
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130324295811,No reportado,No reportado,No reportado,Si,No,Si,POINT (4392449.420182482 6537801.281197447),No reportado,bpa2022.7079,No reportado,No reportado,Si,No reportado,CHACRA VELASQUEZ HUMBERTO,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,Si,POINT (4392449.399659478 6537801.291730796),-64.129585,-31.294388,COLON,GUIÑAZU
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130324295811,No reportado,No reportado,No reportado,Si,No,Si,POINT (4392449.420182482 6537801.281197447),No reportado,bpa2022.7079,No reportado,No reportado,Si,No reportado,CHACRA VELASQUEZ HUMBERTO,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,Si,POINT (4392449.399659478 6537801.291730796),-64.129585,-31.294388,COLON,VILLA LOS LLANOS
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,130324295811,No reportado,No reportado,No reportado,Si,No,Si,POINT (4392449.420182482 6537801.281197447),No reportado,bpa2022.7079,No reportado,No reportado,Si,No reportado,CHACRA VELASQUEZ HUMBERTO,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,Si,POINT (4392449.399659478 6537801.291730796),-64.129585,-31.294388,COLON,JUAREZ CELMAN
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,110109145017,No reportado,No reportado,No reportado,Si,No,Si,POINT (4388137.384139505 6535510.655872001),No reportado,bpa2022.7080,No reportado,No reportado,Si,No reportado,CHACRA BORDI,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,Si,POINT (4388137.403688921 6535510.639032484),-64.175122,-31.314637,COLON,GUIÑAZU
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,110109145017,No reportado,No reportado,No reportado,Si,No,Si,POINT (4388137.384139505 6535510.655872001),No reportado,bpa2022.7080,No reportado,No reportado,Si,No reportado,CHACRA BORDI,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,Si,POINT (4388137.403688921 6535510.639032484),-64.175122,-31.314637,COLON,VILLA LOS LLANOS
2022-01-01,0,No reportado,No reportado,No reportado,4,No reportado,Si,No reportado,110120030841,No reportado,No reportado,No reportado,Si,No,Si,POINT (4391038.16359883 6534203.760299355),No reportado,bpa2022.7076,No reportado,No reportado,Si,No reportado,PASCUALA,No reportado,Si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,8.800000,8.000000,No reportado,No reportado,Si,POINT (4391038.148676362 6534203.789984317),-64.144797,-31.326697,COLON,GUIÑAZU
2022-01-01,0,No reportado,No reportado,No reportado,3,No reportado,Si,No reportado,170111755526,No reportado,No reportado,No reportado,Si,Si,No,POINT (4379158.737340179 6617900.776797344),No reportado,bpa2022.4989,No reportado,No reportado,No reportado,No reportado,Grande,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,380.000000,189.000000,No reportado,No reportado,No reportado,POINT (4379158.7821451565 6617900.811669152),-64.259641,-30.570787,ISCHILIN,AVELLANEDA
