id,n_explotacion,cuenta,superficie,superficie_bpa,tecnificacion,sistematizacion_con_terrazas,rotacion_gramineas_y_cultivos_de_servicios,pasturas_implantadas,participacion_grupos_asociativos,nutricion_de_suelos,manejo_cultivos_intensivos,certificaciones,capacitacion,ag_tech,plan_pecuario,manejo_ganaderia_integrada,indic_agro,gestion_de_riesgo,eje_persona,eje_planeta,eje_prosperidad,total
bpa2019.6156,Sin denominación,300304207951,37.33,37,si,,si,,,si,,,,,si,,,,no,si,si,4
bpa2019.6157,AGAN,360422534772,247.85,96,,,si,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6158,La Inglesa,360416796684,49.35,49.35,,,,,si,si,,,si,,si,,,,si,si,no,4
bpa2019.6159,Beltran Choque Idelfonso,240501165841,31.03,11,,,,,si,,si,,si,,,,si,,si,no,si,4
bpa2019.6160,La Teresita SRL,190200901910,28.34,28.33,,,si,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6161,"Fernandez, Claudio",240516673576,2.54,1,,,,,si,,si,,si,,,,si,,si,no,si,4
bpa2019.6162,Agua de los sauces,200100974567,186.78,186.78,si,,,,si,,,,si,,si,,,,si,si,si,4
bpa2019.6163,CAMPO POMIRO,300401662751,75,75,,,si,,si,,,,si,,,,,si,si,si,si,4
bpa2019.6164,Gassmann,190216829291,2.59,2.59,,,si,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6165,Gassmann,190203742138,1.7,1.7,,,si,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6166,MAROSSERO ROBERTO RUBEN,190100854701,26.17,26.17,,,si,si,si,,,,si,,,,,,si,si,no,4
bpa2019.6167,Facla 2 c,150200668245,50,50,,,si,si,,si,,,,,si,,,,no,si,no,4
bpa2019.6168,La Josefina,220307541564,166.1,166,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6169,Rara Fortuna,200200975234,337.17,337,si,,,,si,,,,si,,si,,,,si,si,si,4
bpa2019.6170,LA MARGARIT,300205363703,30.73,30.73,,,si,si,si,,,,,,si,,,,si,si,no,4
bpa2019.6171,yuto,300601675378,41.1,41.1,si,,,si,si,,,,si,,,,,,si,si,si,4
bpa2019.6172,San Antonio,330609927046,50,50,,,si,,si,si,,,,,si,,,,si,si,no,4
bpa2019.6173,CAMPO ROMERO,240101065376,37.58,37,si,,,,si,,,,si,,si,,,,si,si,si,4
bpa2019.6174,COLOMBATTI,300116904237,58.96,57,,,,si,si,si,,,si,,,,,,si,si,no,4
bpa2019.6175,EL REFUGIO,220100741351,194.66,194.66,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6176,EL VENADO,220100741351,194.66,194,si,,,si,si,,,,,,si,,,,si,si,si,4
bpa2019.6177,Sechino,250301225152,139.27,139,,,si,si,,,,,si,,,,si,,si,si,no,4
bpa2019.6178,La Sevillana,300318827528,0.9,0.9,,,si,si,,,,,,,si,si,,,no,si,si,4
bpa2019.6179,LA GLICINA,270805154630,50.41,50.41,,,si,si,si,si,,,,,,,,,si,si,no,4
bpa2019.6180,LA HELVECIA,160101762529,117.34,117.34,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6181,DON RENE,360505931587,100,100,,,,si,si,,,,si,,,,si,,si,si,no,4
bpa2019.6182,UNIDAD HORTICOLA,160401824828,0,0,,,,,si,,si,,si,,,,si,,si,no,si,4
bpa2019.6183,TC 38 - LOS OLIVARES,310610956849,3.01,3.01,,si,,si,,si,,,,si,,,,,no,si,si,4
bpa2019.6184,TRES AIRES,300504671163,1.96,1.96,,,,,si,,si,,si,,si,,,,si,si,si,4
bpa2019.6185,Milanesio,220304496631,246.17,123,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6186,ESTANCIA VIEJA,340515190142,107.43,107.43,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6187,LA DORMIDA,360502601853,29.12,29,,,si,,si,,,,,,si,,si,,si,si,no,4
bpa2019.6202,Adrián Rodolfo Moriconi,190224758417,85.36,85.36,,,si,,si,si,,,,,,,si,,si,si,no,4
bpa2019.6203,María Luisa,240504448267,106.24,105.64,,si,,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6188,El Retamo,280519032620,856.31,856.31,si,,,,si,,,,si,,si,,,,si,si,si,4
bpa2019.6189,Establecimiento El Triángulo,340117707836,460.61,115.15,,,,si,si,,,,,,si,,si,,si,si,no,4
bpa2019.6190,El Puestito,170218108141,164.42,40,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6191,Plaza Raúl,270601363698,80.23,19,si,,si,,si,si,,,,,,,,,si,si,si,4
bpa2019.6192,EL TUCO,250140244241,18.63,18.63,si,,si,si,,,,,,,si,,,,no,si,si,4
bpa2019.6193,El Retamo,280519032620,856.31,856.31,si,,,,si,,,,si,,si,,,,si,si,si,4
bpa2019.6194,LA MARGARIT,300201530770,8.77,8.77,,,si,si,si,,,,,,si,,,,si,si,no,4
bpa2019.6195,Troglia,250306945072,33.83,31,,,,si,,,,,si,,si,,si,,si,si,no,4
bpa2019.6196,CAMPO CAPELLINO,250709005665,8,8,,,si,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6197,RIBA FACUNDO,330601872927,98.95,98.95,,,,,si,si,,,si,,,,si,,si,si,no,4
bpa2019.6198,la carlina,360119253167,22.2,22.2,,,si,,si,,,,si,,si,,,,si,si,no,4
bpa2019.6199,alfonso,220307517299,205.86,205,,,si,si,si,,,,si,,,,,,si,si,no,4
bpa2019.6200,ESTABLECIMIENTO DON EMILIO,330611748329,40.58,40.58,,si,si,,si,,,,,,si,,,,si,si,no,4
bpa2019.6201,Mi Campo,240540352934,35.88,35.88,,,si,,si,,,,si,,,,si,,si,si,no,4
bpa2019.6205,Sin denominación,300611323402,26.78,20,si,,si,,,si,,,,,si,,,,no,si,si,4
bpa2019.6206,Los Altos,270916546634,72.75,72.75,,,si,si,si,,,,,,,,si,,si,si,no,4
bpa2019.6207,LA MARTA,220102518659,8,8,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6208,2,300103736459,67.5,67.5,si,,si,si,,,,,,,si,,,,no,si,si,4
bpa2019.6209,QUEBRACHO,360402678263,111.14,50,,,si,,,si,,,si,,,,si,,si,si,no,4
bpa2019.6210,TC 38 - LOS OLIVARES,310609418311,1.37,1.37,,si,,si,,si,,,,si,,,,,no,si,si,4
bpa2019.6211,EL DESAGIO,220102356918,37.41,37.41,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6212,LA PELLEGRINA,360416781717,20.64,20.6,,,si,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6213,TC 38 - LOS OLIVARES,310611713087,2.34,2.34,,si,,si,,si,,,,si,,,,,no,si,si,4
bpa2019.6214,MADRESELVA,300303110678,110.41,110.41,,,,si,si,,,,si,,si,,,,si,si,no,4
bpa2019.6215,La Granja,240519348951,0.96,0.04,si,,,,si,,,,si,,si,,,,si,si,si,4
bpa2019.6216,Platin S.A.,190222753230,169.16,169,,,si,,si,si,,,si,,,,,,si,si,no,4
bpa2019.6217,Nelsa Cismondi,150109867588,185.07,80,,,si,,,si,,,si,,,,si,,si,si,no,4
bpa2019.6218,CAMPO ROMERO,270624933572,17.31,17.3,si,,,,si,,,,si,,si,,,,si,si,si,4
bpa2019.6219,CAMPO EL DESTINO,220102932404,491.2,221,,,si,si,si,si,,,,,,,,,si,si,no,4
bpa2019.6220,ASOCIACIÓN COOPERADORA DEL INSTITUTO PROVINCIAL DE EDUCACIÓN MEDIA 223,350415098643,5.55,5.55,,,,si,si,,si,,si,,,,,,si,si,si,4
bpa2019.6221,1,300601483916,33.64,33.63,si,,,si,si,,,,,,si,,,,si,si,si,4
bpa2019.6222,MORESCO,330209776839,297.24,148,si,,si,,si,,,,si,,,,,,si,si,si,4
bpa2019.6223,La siempre verde,330603998961,177.7,175,,,si,,si,si,,,si,,,,,,si,si,no,4
