Año,activa,ag_tech,agricultura_de_precision,bioinsumos,bpa_total,caminos_rurales,capacitacion,certificaciones,cuenta,economia_circular,efic_energ_y_energia_renov,eje_alianza,eje_persona,eje_planeta,eje_prosperidad,geometry,gestion_de_riesgo,id,indic_agro,integ_comunidad,manejo_de_cultivo_int,manejo_ganaderia_integrada,n_explotacion,nutricion_suelo,participacion_grup_asociativo,pasturas_implantadas,plan_pecuario,polinizacion,responsabilidad_social,rotacion_gramineas,sistema_terraza,superficie,superficie_bpa,tecn_pecuaria,tranqueras_abiertas,trazabilidad,centroide_proj,lon,lat,index_right,localidad
2021-01-01,1,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130209468345,No reportado,No reportado,No reportado,2.0,,2.0,POINT (4399092.556414079 6574407.024718294),No reportado,bpa2021.10732,No reportado,No reportado,si,No reportado,CHACRA BANCHIO PABLO GABRIEL,No reportado,si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,36.760000,36.000000,No reportado,No reportado,si,POINT (4399092.567774818 6574407.042714502),-64.056160,-30.964876,344,SINSACATE
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235005094,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4403492.11564736 6568019.1917846855),No reportado,bpa2021.10904,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,9.990000,9.990000,No reportado,No reportado,No reportado,POINT (4403492.100930862 6568019.146969309),-64.010725,-31.022851,22,COLONIA CAROYA
2021-01-01,1,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,170415089034,No reportado,No reportado,No reportado,3.0,,1.0,POINT (4367665.175056742 6615004.739099495),No reportado,bpa2021.10925,No reportado,No reportado,No reportado,No reportado,ESTANCIA EL SILENCIO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,35.790000,35.790000,si,No reportado,No reportado,POINT (4367665.213677574 6615004.696784304),-64.379791,-30.595688,416,ISCHILIN VIEJO
2021-01-01,1,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,170415089034,No reportado,No reportado,No reportado,3.0,,1.0,POINT (4367665.175056742 6615004.739099495),No reportado,bpa2021.10925,No reportado,No reportado,No reportado,No reportado,ESTANCIA EL SILENCIO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,35.790000,35.790000,si,No reportado,No reportado,POINT (4367665.213677574 6615004.696784304),-64.379791,-30.595688,421,ISCHILIN
2021-01-01,1,No reportado,No reportado,No reportado,6,No reportado,si,No reportado,170141157518,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4386960.177018941 6597235.753968933),No reportado,bpa2021.11065,No reportado,No reportado,No reportado,No reportado,LA SELVA,si,si,si,No reportado,No reportado,No reportado,si,No reportado,19.380000,19.380000,si,No reportado,No reportado,POINT (4386960.129634825 6597235.7412908785),-64.180598,-30.757909,77,CAÑADA DE RIO PINTO
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003318,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4397949.536069649 6571816.746212527),No reportado,bpa2021.11078,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.850000,10.850000,No reportado,No reportado,No reportado,POINT (4397949.5244357735 6571816.777459112),-64.068382,-30.988137,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003318,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4397949.536069649 6571816.746212527),No reportado,bpa2021.11078,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.850000,10.850000,No reportado,No reportado,No reportado,POINT (4397949.5244357735 6571816.777459112),-64.068382,-30.988137,27,JESUS MARIA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003318,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4397949.536069649 6571816.746212527),No reportado,bpa2021.11078,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.850000,10.850000,No reportado,No reportado,No reportado,POINT (4397949.5244357735 6571816.777459112),-64.068382,-30.988137,344,SINSACATE
2021-01-01,1,si,si,No reportado,3,No reportado,No reportado,No reportado,340124295861,No reportado,No reportado,No reportado,,1.0,2.0,POINT (4401800.850131887 6622323.507709158),No reportado,bpa2021.11187,No reportado,No reportado,No reportado,No reportado,TEU PASCO,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,si,No reportado,676.210000,565.000000,No reportado,No reportado,No reportado,POINT (4401800.854615512 6622323.490512842),-64.023238,-30.532969,340,LAS PEÑAS
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003911,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4399901.5260822605 6571403.28990295),No reportado,bpa2021.11237,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,9.350000,9.350000,No reportado,No reportado,No reportado,POINT (4399901.5027047 6571403.310793527),-64.047990,-30.992033,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003911,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4399901.5260822605 6571403.28990295),No reportado,bpa2021.11237,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,9.350000,9.350000,No reportado,No reportado,No reportado,POINT (4399901.5027047 6571403.310793527),-64.047990,-30.992033,27,JESUS MARIA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003784,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4401295.709421981 6571295.241692438),No reportado,bpa2021.11236,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401295.697053636 6571295.239739226),-64.033406,-30.993125,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003695,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4401208.86839062 6571943.458825709),No reportado,bpa2021.11238,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401208.837853682 6571943.417353731),-64.034252,-30.987272,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003695,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4401208.86839062 6571943.458825709),No reportado,bpa2021.11238,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401208.837853682 6571943.417353731),-64.034252,-30.987272,27,JESUS MARIA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235004471,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4401929.720623543 6570105.081297893),No reportado,bpa2021.11239,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401929.70248132 6570105.0642400645),-64.026884,-31.003911,22,COLONIA CAROYA
2021-01-01,1,si,si,No reportado,8,No reportado,si,No reportado,340202286149,No reportado,No reportado,No reportado,3.0,2.0,3.0,POINT (4429068.285187242 6594622.32458949),No reportado,bpa2021.11378,No reportado,No reportado,No reportado,No reportado,EL AVATI,si,si,No reportado,No reportado,No reportado,si,si,No reportado,57.680000,57.680000,No reportado,No reportado,si,POINT (4429068.288152299 6594622.321719563),-63.741038,-30.784737,337,CAÑADA DE LUQUE
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235004543,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4402751.350670062 6568738.299326882),No reportado,bpa2021.11425,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.040000,10.040000,No reportado,No reportado,No reportado,POINT (4402751.390370453 6568738.309324346),-64.018413,-31.016305,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235004578,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4402205.0233457135 6569272.415871273),No reportado,bpa2021.11427,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.020000,10.020000,No reportado,No reportado,No reportado,POINT (4402204.993483338 6569272.461230239),-64.024082,-31.011443,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003725,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4401761.720151727 6571405.457384399),No reportado,bpa2021.11637,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401761.763317014 6571405.452092911),-64.028517,-30.992170,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003521,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4399106.974665341 6571780.003659675),No reportado,bpa2021.11638,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4399107.00604675 6571779.958416534),-64.056270,-30.988568,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003521,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4399106.974665341 6571780.003659675),No reportado,bpa2021.11638,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4399107.00604675 6571779.958416534),-64.056270,-30.988568,27,JESUS MARIA
2021-01-01,1,No reportado,No reportado,No reportado,2,No reportado,No reportado,No reportado,130202516344,No reportado,No reportado,No reportado,1.0,,1.0,POINT (4394583.433544726 6568119.193823511),No reportado,bpa2021.11640,No reportado,No reportado,si,No reportado,FINCA PETTINA,No reportado,si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,0.700000,0.700000,No reportado,No reportado,No reportado,POINT (4394583.42457995 6568119.138509746),-64.104001,-31.021185,22,COLONIA CAROYA
2021-01-01,1,No reportado,No reportado,No reportado,2,No reportado,No reportado,No reportado,130202516344,No reportado,No reportado,No reportado,1.0,,1.0,POINT (4394583.433544726 6568119.193823511),No reportado,bpa2021.11640,No reportado,No reportado,si,No reportado,FINCA PETTINA,No reportado,si,No reportado,No reportado,No reportado,No reportado,No reportado,No reportado,0.700000,0.700000,No reportado,No reportado,No reportado,POINT (4394583.42457995 6568119.138509746),-64.104001,-31.021185,27,JESUS MARIA
2021-01-01,1,No reportado,No reportado,No reportado,5,No reportado,si,No reportado,350302621927,No reportado,No reportado,No reportado,3.0,1.0,1.0,POINT (4393903.3240776565 6639090.548015691),No reportado,bpa2021.11761,No reportado,No reportado,No reportado,No reportado,SANTA MARÍA,No reportado,si,si,No reportado,No reportado,si,No reportado,No reportado,144.660000,144.660000,si,No reportado,No reportado,POINT (4393903.306937467 6639090.541100481),-64.103812,-30.381080,354,TULUMBA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003741,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4402129.356002423 6571047.801003514),No reportado,bpa2021.11824,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402129.313355437 6571047.844816358),-64.024703,-30.995426,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003644,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4402045.613875716 6571697.160763842),No reportado,bpa2021.11825,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402045.577613086 6571697.1675636135),-64.025517,-30.989563,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235004586,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4402016.509495183 6569456.636376139),No reportado,bpa2021.11826,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.020000,10.020000,No reportado,No reportado,No reportado,POINT (4402016.511256663 6569456.63411587),-64.026038,-31.009766,22,COLONIA CAROYA
2021-01-01,1,No reportado,No reportado,No reportado,2,No reportado,No reportado,No reportado,170409764145,No reportado,No reportado,No reportado,1.0,1.0,,POINT (4368130.308601986 6610717.02320226),No reportado,bpa2021.11840,No reportado,No reportado,No reportado,No reportado,EL TALA,No reportado,No reportado,No reportado,No reportado,No reportado,si,si,No reportado,400.000000,52.000000,No reportado,No reportado,No reportado,POINT (4368130.324528397 6610717.050136333),-64.375489,-30.634404,420,CERRO NEGRO
2021-01-01,1,No reportado,No reportado,No reportado,5,No reportado,si,No reportado,170409764145,No reportado,No reportado,No reportado,3.0,1.0,1.0,POINT (4368130.308601986 6610717.02320226),No reportado,bpa2021.11841,No reportado,No reportado,No reportado,No reportado,GOMEZ,No reportado,si,si,No reportado,No reportado,si,No reportado,No reportado,400.000000,400.000000,si,No reportado,No reportado,POINT (4368130.324528397 6610717.050136333),-64.375489,-30.634404,420,CERRO NEGRO
2021-01-01,1,No reportado,No reportado,No reportado,6,No reportado,si,No reportado,340401969450,No reportado,No reportado,No reportado,2.0,2.0,2.0,POINT (4394336.611194551 6580814.261508337),No reportado,bpa2021.11935,No reportado,No reportado,No reportado,No reportado,EL FORIN,si,No reportado,si,No reportado,No reportado,si,No reportado,No reportado,200.730000,200.730000,si,No reportado,si,POINT (4394336.586879901 6580814.253487084),-64.105266,-30.906679,344,SINSACATE
2021-01-01,1,No reportado,No reportado,No reportado,6,No reportado,si,No reportado,170140342702,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4384827.912944581 6598470.891688797),No reportado,bpa2021.11959,No reportado,No reportado,No reportado,No reportado,LA SELVA,si,si,si,No reportado,No reportado,No reportado,si,No reportado,70.480000,70.480000,si,No reportado,No reportado,POINT (4384827.924707357 6598470.861490019),-64.202725,-30.746566,77,CAÑADA DE RIO PINTO
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003768,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4401669.142138256 6570931.888462758),No reportado,bpa2021.11978,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401669.187988991 6570931.856419129),-64.029532,-30.996433,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003334,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4398375.570426553 6571601.269132605),No reportado,bpa2021.11980,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,9.810000,9.810000,No reportado,No reportado,No reportado,POINT (4398375.54241898 6571601.21490924),-64.063944,-30.990117,22,COLONIA CAROYA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003334,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4398375.570426553 6571601.269132605),No reportado,bpa2021.11980,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,9.810000,9.810000,No reportado,No reportado,No reportado,POINT (4398375.54241898 6571601.21490924),-64.063944,-30.990117,27,JESUS MARIA
2021-01-01,1,No reportado,si,No reportado,6,No reportado,si,No reportado,130235003270,No reportado,No reportado,No reportado,2.0,3.0,1.0,POINT (4397235.682859711 6572235.015924677),No reportado,bpa2021.11981,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,si,si,No reportado,No reportado,No reportado,No reportado,si,si,11.050000,11.050000,No reportado,No reportado,No reportado,POINT (4397235.679125989 6572235.044207819),-64.075812,-30.984303,22,COLONIA CAROYA
